time,Library Rd & P1 to Library Rd & University Dr,Library Rd & P1 to Campus Ave & Library Rd,Library Rd & University Dr to Library Rd & P1,Campus Ave & Library Rd to Library Rd & P1,Campus Ave & Library Rd to Campus Ave & P2,Campus Ave & P2 to Campus Ave & University Dr,Campus Ave & University Dr to Library Rd & University Dr,Library Rd & University Dr to Campus Ave & University Dr,Campus Ave & University Dr to Raven Rd & University Dr,Raven Rd & University Dr to Campus Ave & University Dr,Raven Rd & University Dr to P3 & Raven Rd,P3 & Raven Rd to Raven Rd & University Dr,P3 & Raven Rd to Bronson Ave & Raven Rd,Library Rd & University Dr to Colonel By Dr & University Dr,Raven Rd & University Dr to P4 & University Dr,P4 & University Dr to Raven Rd & University Dr,P4 & University Dr to Stadium Way & University Dr,Stadium Way & University Dr to P4 & University Dr,Stadium Way & University Dr to P5 & Stadium Way,P5 & Stadium Way to Stadium Way & University Dr,P5 & Stadium Way to Bronson Ave & Stadium Way,Stadium Way & University Dr to Roundabout,Roundabout to Stadium Way & University Dr,Roundabout to Bronson Ave & University Dr,Roundabout to Campus Ave & P6,Campus Ave & P6 to Roundabout,Campus Ave & P6 to Campus Ave & Library Rd,Raven Rd & University Dr to Bronson Ave & Raven Rd
330.0,19.58070359338103,0.0,0.0,0.0,0.0,0.0,13.156256383572467,0.0,0.0,0.0,31.277598594570836,0.0,0.0,23.283821718621706,24.679005277931438,0.0,17.37611522751424,0.0,13.64277905675755,0.0,160.8376027430974,0.0,0.0,38.926675680700214,49.878856378243704,0.0,0.0,0.0
340.0,18.60166841371198,0.0,0.0,0.0,0.0,0.0,13.543205100736364,0.0,0.0,0.0,31.277598594570836,0.0,0.0,26.19429943344942,24.679005277931438,0.0,17.37611522751424,0.0,13.64277905675755,0.0,160.310266340661,0.0,0.0,38.926675680700214,52.047502307732564,0.0,0.0,0.0
350.0,17.62263323404293,0.0,0.0,0.0,0.0,0.0,14.123628176482207,0.0,0.0,0.0,31.277598594570836,0.0,0.0,23.283821718621706,24.679005277931438,0.0,17.37611522751424,0.0,13.64277905675755,0.0,161.36493914553378,0.0,0.0,38.926675680700214,52.047502307732564,0.0,0.0,0.0
360.0,16.15408046453935,0.0,0.0,0.0,0.0,0.0,14.510576893646103,0.0,0.0,0.0,31.277598594570836,0.0,0.0,23.283821718621706,24.679005277931438,0.0,17.37611522751424,0.0,13.64277905675755,0.0,161.36493914553378,0.0,0.0,37.51116020140203,52.047502307732564,0.0,0.0,0.0
370.0,15.1750452848703,0.0,0.0,0.0,0.0,0.0,14.317102535064155,0.0,0.0,0.0,31.277598594570836,0.0,0.0,26.19429943344942,24.679005277931438,0.0,17.37611522751424,0.0,13.64277905675755,0.0,162.94694835284292,0.0,0.0,37.51116020140203,50.963179342988134,0.0,0.0,0.0
380.0,13.706492515366723,0.0,0.0,0.0,0.0,0.0,14.317102535064155,0.0,0.0,0.0,31.277598594570836,0.0,0.0,29.104777148277133,24.679005277931438,0.0,17.37611522751424,0.0,13.64277905675755,0.0,162.94694835284292,0.0,0.0,38.21891794105112,49.878856378243704,0.0,0.0,0.0
390.0,12.727457335697672,0.0,0.0,0.0,0.0,0.0,14.510576893646103,0.0,0.0,0.0,31.277598594570836,0.0,0.0,23.283821718621706,24.679005277931438,0.0,17.37611522751424,0.0,13.64277905675755,0.0,162.41961195040656,0.0,0.0,39.63443342034931,50.963179342988134,0.0,0.0,0.0
400.0,11.258904566194094,0.0,0.0,0.0,0.0,0.0,15.090999969391946,0.0,0.0,0.0,31.277598594570836,0.0,0.0,29.104777148277133,24.679005277931438,0.0,17.37611522751424,0.0,13.64277905675755,0.0,162.94694835284292,0.0,0.0,39.63443342034931,52.047502307732564,0.0,0.0,0.0
410.0,10.279869386525043,0.0,0.0,0.0,0.0,0.0,15.86489740371974,0.0,0.0,0.0,32.89540541842795,0.0,0.0,26.19429943344942,24.679005277931438,0.0,17.37611522751424,0.0,13.64277905675755,0.0,161.89227554797017,0.0,0.0,39.63443342034931,54.21614823722142,0.0,0.0,0.0
420.0,8.811316617021465,0.0,0.0,0.0,0.0,0.0,16.251846120883634,0.0,0.0,0.0,32.89540541842795,0.0,0.0,29.104777148277133,24.679005277931438,0.0,17.37611522751424,0.0,13.64277905675755,0.0,160.8376027430974,0.0,0.0,38.21891794105112,55.30047120196585,0.0,0.0,0.0
430.0,7.832281437352413,0.0,0.0,0.0,0.0,0.0,16.445320479465583,0.0,0.0,0.0,32.89540541842795,0.0,0.0,26.19429943344942,24.679005277931438,0.0,17.37611522751424,0.0,13.64277905675755,0.0,161.36493914553378,0.0,0.0,37.51116020140203,55.30047120196585,0.0,0.0,0.0
440.0,6.363728667848836,0.0,0.0,0.0,0.0,0.0,16.445320479465583,0.0,0.0,0.0,32.89540541842795,0.0,0.0,26.19429943344942,24.679005277931438,0.0,16.918849037316498,0.0,13.64277905675755,0.0,161.36493914553378,0.0,0.0,38.926675680700214,53.13182527247699,0.0,0.0,0.0
450.0,4.895175898345258,0.0,0.0,0.0,0.0,0.0,16.251846120883634,0.0,0.0,0.0,32.89540541842795,0.0,0.0,29.104777148277133,24.679005277931438,0.0,16.461582847118752,0.0,13.64277905675755,0.0,161.89227554797017,0.0,0.0,38.926675680700214,53.13182527247699,0.0,0.0,0.0
460.0,3.9161407186762065,0.0,0.0,0.0,0.0,0.0,16.251846120883634,0.0,0.0,0.0,32.89540541842795,0.0,0.0,29.104777148277133,23.691845066814178,0.0,16.918849037316498,0.0,15.348126438852244,0.0,162.41961195040656,0.0,0.0,38.926675680700214,53.13182527247699,0.0,0.0,0.0
470.0,2.447587949172629,0.0,0.0,0.0,0.0,0.0,16.251846120883634,0.0,0.0,0.0,32.35613647714224,0.0,0.0,29.104777148277133,23.691845066814178,0.0,17.37611522751424,0.0,15.348126438852244,0.0,161.36493914553378,0.0,0.0,38.926675680700214,53.13182527247699,0.0,0.0,0.0
480.0,0.9790351796690516,0.0,0.0,0.0,0.0,0.0,16.445320479465583,0.0,0.0,0.0,31.277598594570836,0.0,0.0,29.104777148277133,24.679005277931438,0.0,17.37611522751424,0.0,15.348126438852244,0.0,160.8376027430974,0.0,0.0,38.926675680700214,53.13182527247699,0.0,0.0,0.0
490.0,0.0,0.0,0.0,0.0,0.0,0.0,16.63879483804753,0.0,0.0,0.0,31.277598594570836,0.0,0.0,29.104777148277133,25.666165489048694,0.0,16.461582847118752,0.0,13.64277905675755,0.0,161.89227554797017,0.0,0.0,38.926675680700214,53.13182527247699,0.0,0.0,0.0
500.0,0.0,0.0,0.0,0.0,0.0,0.0,15.86489740371974,0.0,0.0,0.0,32.35613647714224,0.0,0.0,32.01525486310485,25.666165489048694,0.0,16.00431665692101,0.0,15.348126438852244,0.0,162.94694835284292,0.0,0.0,38.926675680700214,53.13182527247699,0.0,0.0,0.0
510.0,0.0,0.0,0.0,0.0,0.0,0.0,14.704051252228052,0.0,0.0,0.0,32.89540541842795,0.0,0.0,40.746688007587984,24.679005277931438,0.0,16.918849037316498,0.0,13.64277905675755,0.0,163.4742847552793,0.0,0.0,38.926675680700214,53.13182527247699,0.0,0.0,0.0
520.0,0.0,0.0,0.0,0.0,0.0,0.0,14.123628176482207,0.0,0.0,0.0,33.97394330099936,0.0,0.0,46.56764343724341,24.18542517237281,0.0,17.37611522751424,0.0,15.348126438852244,0.0,162.94694835284292,0.0,0.0,38.926675680700214,53.13182527247699,0.0,0.0,0.0
530.0,0.0,0.0,0.0,0.0,0.0,0.0,14.123628176482207,0.0,0.0,0.0,32.89540541842795,0.0,0.0,46.56764343724341,25.172585383490066,0.0,17.37611522751424,0.0,15.348126438852244,0.0,164.0016211577157,0.0,0.0,38.926675680700214,53.13182527247699,0.0,0.0,0.0
540.0,0.0,0.0,0.0,0.0,0.0,0.0,13.349730742154415,0.0,0.0,0.0,32.35613647714224,0.0,0.0,49.478121152071125,26.65332570016595,0.0,16.918849037316498,0.0,11.937431674662857,0.0,164.0016211577157,0.0,0.0,38.926675680700214,53.13182527247699,0.0,0.0,0.0
550.0,0.0,0.0,0.0,0.0,0.0,0.0,12.575833307826622,0.0,0.0,0.0,33.434674359713654,0.0,0.0,52.38859886689884,26.65332570016595,0.0,16.00431665692101,0.0,13.64277905675755,0.0,163.4742847552793,0.0,0.0,38.926675680700214,53.13182527247699,0.0,0.0,0.0
560.0,0.0,0.0,0.0,0.0,0.0,0.0,11.99541023208078,0.0,0.0,0.0,33.97394330099936,0.0,0.0,49.478121152071125,26.159745594607323,0.0,16.00431665692101,0.0,15.348126438852244,0.0,163.4742847552793,0.0,0.0,38.926675680700214,53.13182527247699,0.0,0.0,0.0
570.0,0.0,0.0,0.0,0.0,0.0,0.0,11.221512797752986,0.0,0.0,0.0,33.97394330099936,0.0,0.0,49.478121152071125,26.65332570016595,0.0,16.461582847118752,0.0,15.348126438852244,0.0,163.4742847552793,0.0,0.0,38.926675680700214,53.13182527247699,0.0,0.0,0.0
580.0,0.0,0.0,0.0,0.0,0.0,0.0,10.447615363425195,0.0,0.0,0.0,33.97394330099936,0.0,0.0,52.38859886689884,27.146905805724582,0.0,16.461582847118752,0.0,15.348126438852244,0.0,162.41961195040656,0.0,0.0,38.926675680700214,53.13182527247699,0.0,0.0,0.0
