JAHR;SATZART1;SATZART2;FT_ENTF3;BE_NUTS3;FT_I;FT_I_ZS;KM_I;KM_I_ZS;TON_I;TON_I_ZS;TKM_I;TKM_I_ZS;FT_G;FT_G_ZS;KM_G;KM_G_ZS;TON_G;TON_G_ZS;TKM_G;TKM_G_ZS
2023;3;1;1;DE935;136038,1;();2971406,5;();;/;35706561,7;();136038,1;();2971406,5;();;/;35706561,7;()
2023;3;1;1;DE936;93406,4;();2187197,6;();1102801,0;();;/;93406,4;();2187197,6;();1102801,0;();;/
2023;3;1;1;DE937;293427,4;();5815586,8;();3992743,0;();88435361,8;();293427,4;();5815586,8;();3992743,0;();88435361,8;()
2023;3;1;1;DE938;214312,5;();3786658,5;();;/;42369501,8;();214312,5;();3786658,5;();;/;42369501,8;()
2023;3;1;1;DE939;326092,0;();6252559,0;;4481709,4;();86341706,7;();326092,0;();6252559,0;;4481709,4;();86341706,7;()
2023;3;1;1;DE93A;;/;3457910,9;();;/;;/;;/;3457910,9;();;/;;/
2023;3;1;1;DE93B;200513,5;();3966905,6;();1818233,4;();;/;200513,5;();3966905,6;();1818233,4;();;/
2023;3;1;1;DE941;60835,8;();1364221,4;();;/;;/;60835,8;();1364221,4;();;/;;/
2023;3;1;1;DE942;;/;1725017,8;();;/;;/;;/;1725017,8;();;/;;/
2023;3;1;1;DE943;166805,7;();3461405,5;();;/;42985114,1;();166805,7;();3461405,5;();;/;42985114,1;()
2023;3;1;1;DE944;284913,8;();5945501,8;();3150379,7;();70473486,3;();284913,8;();5945501,8;();3150379,7;();70473486,3;()
2023;3;1;1;DE945;;/;;/;;/;;/;;/;;/;;/;;/
2023;3;1;1;DE946;203192,3;();4534088,8;();2592383,2;();58945227,7;();203192,3;();4534088,8;();2592383,2;();58945227,7;()
2023;3;1;1;DE947;261673,3;();4891266,6;();2578554,7;();53554789,0;();261673,3;();4891266,6;();2578554,7;();53554789,0;()
2023;3;1;1;DE948;566899,4;;11603535,3;;8029457,2;();165125166,6;;566899,4;;11603535,3;;8029457,2;();165125166,6;
2023;3;1;1;DE949;703701,9;;14873166,0;;9882555,7;;211595809,9;;703701,9;;14904258,8;;9882555,7;;211952496,9;
2023;3;1;1;DE94A;163219,0;();3076600,9;();;/;;/;163219,0;();3076600,9;();;/;;/
2023;3;1;1;DE94B;200563,9;();4530617,5;();2086089,5;();49211273,5;();200563,9;();4637159,7;();2086089,5;();50182482,3;()
2023;3;1;1;DE94C;264798,0;();4877364,3;();2566653,5;();55097383,8;();264798,0;();4877364,3;();2566653,5;();55097383,8;()
2023;3;1;1;DE94D;200154,0;();5413276,9;();2320444,5;();67764035,5;();200154,0;();5413276,9;();2320444,5;();67764035,5;()
2023;3;1;1;DE94E;572109,4;;12056805,2;;6047342,0;;144925375,3;;572109,4;;12056805,2;;6047342,0;;144925375,3;
2023;3;1;1;DE94F;509571,6;();8773336,6;;7128838,3;();123795321,5;();509571,6;();8773336,6;;7128838,3;();123795321,5;()
2023;3;1;1;DE94G;;/;2389108,0;();;/;;/;;/;2389108,0;();;/;;/
2023;3;1;1;DE94H;;/;;/;;/;;/;;/;;/;;/;;/
2023;3;1;1;DEA11;662780,6;;12380858,3;;6078317,5;();113315403,8;;662780,6;;12380858,3;;6078317,5;();113315403,8;
2023;3;1;1;DEA12;857841,4;;15838176,8;;12037361,8;();207386458,1;;857841,4;;15845378,5;;12037361,8;();207400861,6;
2023;3;1;1;DEA13;498243,2;;9048244,0;;4986095,2;();94031498,2;;498243,2;;9048244,0;;4986095,2;();94031498,2;
2023;3;1;1;DEA14;295807,5;();6467636,5;;3446420,7;();79386234,3;();295807,5;();6467636,5;;3446420,7;();79386234,3;()
2023;3;1;1;DEA15;266226,2;();5327829,4;();2789479,6;();56142127,0;();266226,2;();5433515,2;();2789479,6;();58598085,6;()
2023;3;1;1;DEA16;165977,7;();3026575,1;();1338971,0;();28169000,9;();165977,7;();3026575,1;();1338971,0;();28169000,9;()
2023;3;1;1;DEA17;264733,0;();5740886,0;;3055088,6;();69290176,1;();264733,0;();5740886,0;;3055088,6;();69290176,1;()
2023;3;1;1;DEA18;76425,9;();1612563,2;();;/;;/;76425,9;();1612563,2;();;/;;/
2023;3;1;1;DEA19;;/;2727856,4;();;/;;/;;/;2727856,4;();;/;;/
2023;3;1;1;DEA1A;370710,2;();7332768,3;;3285797,2;();68877679,9;();370710,2;();7332768,3;;3285797,2;();68877679,9;()
2023;3;1;1;DEA1B;442628,7;();8122646,0;;5915274,8;();106449534,4;();442628,7;();8489690,4;;5915274,8;();115847436,9;()
2023;3;1;1;DEA1C;479081,6;;10201616,2;;4646626,9;();108061749,1;();479081,6;;10201616,2;;4646626,9;();108061749,1;()
2023;3;1;1;DEA1D;854007,1;;18364769,6;;10403060,3;;230015345,3;;854007,1;;18364769,6;;10403060,3;;230015345,3;
2023;3;1;1;DEA1E;397312,1;();8833184,8;;4385905,3;();101159762,5;();397312,1;();8910752,7;;4385905,3;();102442595,3;()
2023;3;1;1;DEA1F;754626,0;;15149063,5;;9921584,0;();208315982,2;;754626,0;;15161717,3;;9921584,0;();208543171,3;
2023;3;1;1;DEA22;;/;3909124,6;();1308860,4;();28112101,0;();;/;3909124,6;();1308860,4;();28112101,0;()
2023;3;1;1;DEA23;1295570,2;;26132392,8;;12000339,1;;258547380,3;;1295570,2;;26132392,8;;12000339,1;;258547380,3;
2023;3;1;1;DEA24;176734,2;();3014002,0;();1492247,4;();33051551,6;();176734,2;();3014002,0;();1492247,4;();33051551,6;()
2023;3;1;1;DEA26;447270,7;;9851520,7;;5326935,5;();120500033,9;();447270,7;;9882199,2;;5326935,5;();120810802,7;()
2023;3;1;1;DEA27;984104,7;;19057189,3;;13823530,8;();274141891,4;;984104,7;;19062479,9;;13823530,8;();274173195,6;
2023;3;1;1;DEA28;299036,2;();5990673,8;();3830149,4;();79092948,5;();299036,2;();5990673,8;();3830149,4;();79092948,5;()
2023;3;1;1;DEA29;464501,9;();8853439,3;;5909403,3;();114986235,3;();464501,9;();8900948,8;;5909403,3;();115928924,6;()
2023;3;1;1;DEA2A;481178,3;();8482909,7;;5420889,4;();94808237,6;();481178,3;();8482909,7;;5420889,4;();94808237,6;()
2023;3;1;1;DEA2B;209351,4;();4217470,4;();1651753,5;();;/;209351,4;();4217470,4;();1651753,5;();;/
2023;3;1;1;DEA2C;786891,0;;14929098,0;;7439604,9;;154708878,6;;786891,0;;14929098,0;;7439604,9;;154708878,6;
2023;3;1;1;DEA2D;581162,5;;9250793,1;;5875273,5;();101823004,9;();581162,5;;9550016,4;;5875273,5;();104918484,9;()
2023;3;1;1;DEA31;145270,6;();3061318,8;();1965998,1;();48792790,4;();145270,6;();3061318,8;();1965998,1;();48792790,4;()
2023;3;1;1;DEA32;357854,9;();6006270,7;;4441127,5;();86332728,6;();357854,9;();6006270,7;;4441127,5;();86332728,6;()
2023;3;1;1;DEA33;328086,4;();6339839,0;();3801545,4;();85722541,1;();328086,4;();6339839,0;();3801545,4;();85722541,1;()
2023;3;1;1;DEA34;645245,4;;12290451,6;;6280223,4;;130656460,6;;645245,4;;12443364,7;;6280223,4;;132508229,5;
2023;3;1;1;DEA35;289070,2;();6811589,7;();3380679,2;();88613031,6;();289070,2;();6811589,7;();3380679,2;();88613031,6;()
2023;3;1;1;DEA36;824888,8;;17289843,0;;9454448,7;;219802904,9;;824888,8;;17289843,0;;9454448,7;;219802904,9;
2023;3;1;1;DEA37;1059712,9;();16563542,9;;10474500,6;;197649017,7;;1059712,9;();16563542,9;;10474500,6;;197649017,7;
2023;3;1;1;DEA38;487396,1;();8902053,1;;5868698,8;();113306494,9;();487396,1;();8902053,1;;5868698,8;();113306494,9;()
2023;3;1;1;DEA41;422557,9;();7586860,0;;3206190,0;();63826847,5;();422557,9;();7586860,0;;3206190,0;();63826847,5;()
2023;3;1;1;DEA42;740088,8;;13758046,6;;6972252,2;;138292356,1;;740088,8;;13758046,6;;6972252,2;;138292356,1;
2023;3;1;1;DEA43;383637,3;();7925239,5;();3063640,7;();72957889,1;();383637,3;();7925239,5;();3063640,7;();72957889,1;()
2023;3;1;1;DEA44;235952,9;();5140420,8;();3217181,6;();77638534,9;();235952,9;();5140420,8;();3217181,6;();77638534,9;()
2023;3;1;1;DEA45;470373,5;();9824880,5;;5807069,8;();130311295,3;();470373,5;();9824880,5;;5807069,8;();130311295,3;()
2023;3;1;1;DEA46;647135,1;();11907596,8;;7031587,5;();148738143,7;;647135,1;();11907596,8;;7031587,5;();148738143,7;
2023;3;1;1;DEA47;;/;10049790,0;;;/;120117693,7;;;/;10049790,0;;;/;120117693,7;
2023;3;1;1;DEA51;448081,8;();9230014,8;;3926463,5;();96734361,9;();448081,8;();9230014,8;;3926463,5;();96734361,9;()
2023;3;1;1;DEA52;764287,2;;16597173,4;;8181636,5;;183904389,7;;764287,2;;16603919,2;;8181636,5;;184072177,0;
2023;3;1;1;DEA53;451740,4;;9640543,0;;5555485,2;();134961116,9;();451740,4;;9640543,0;;5555485,2;();134961116,9;()
2023;3;1;1;DEA54;209074,7;();5241340,4;();2694780,2;();71895443,7;();209074,7;();5241340,4;();2694780,2;();71895443,7;()
2023;3;1;1;DEA55;198724,7;();3795960,5;();1914159,0;();39435246,2;();198724,7;();3795960,5;();1914159,0;();39435246,2;()
2023;3;1;1;DEA56;384463,5;;8029193,2;;3180568,3;();75106681,9;();384463,5;;8029193,2;;3180568,3;();75106681,9;()
2023;3;1;1;DEA57;665096,9;;15689595,9;;9656500,8;;257757878,4;;665096,9;;15689595,9;;9656500,8;;257757878,4;
2023;3;1;1;DEA58;677298,0;;12154475,7;;6617370,3;();127709824,3;;677298,0;;12154475,7;;6617370,3;();127709824,3;
2023;3;1;1;DEA59;282205,4;();5098224,0;();2732979,0;();55055270,2;();282205,4;();5098224,0;();2732979,0;();55055270,2;()
2023;3;1;1;DEA5A;564005,5;();8897859,0;;6982887,4;();111131302,8;();564005,5;();8897859,0;;6982887,4;();111131302,8;()
2023;3;1;1;DEA5B;610559,6;();10442796,7;;9493539,9;();163148613,2;();610559,6;();10442796,7;;9493539,9;();163148613,2;()
2023;3;1;1;DEA5C;659863,2;;13202232,0;;6764609,5;;150006950,3;;659863,2;;13202232,0;;6764609,5;;150006950,3;
2023;3;1;1;DEB11;189527,2;();3139488,7;();;/;36746893,5;();189527,2;();3139488,7;();;/;36746893,5;()
2023;3;1;1;DEB12;231942,5;();4842133,3;();2686422,6;();58786226,4;();231942,5;();4842133,3;();2686422,6;();58786226,4;()
2023;3;1;1;DEB13;185336,7;();3386136,7;();1847524,3;();34592326,6;();185336,7;();3386136,7;();1847524,3;();34592326,6;()
2023;3;1;1;DEB14;273327,6;();4627672,8;();3146473,8;();52104310,3;();273327,6;();4627672,8;();3146473,8;();52104310,3;()
2023;3;1;1;DEB15;;/;1695424,9;();1444122,0;();24227777,3;();;/;1695424,9;();1444122,0;();24227777,3;()
2023;3;1;1;DEB17;651054,3;;11027663,7;;9624792,8;();156800614,2;;651054,3;;11027663,7;;9624792,8;();156800614,2;
2023;3;1;1;DEB18;316075,4;;6572865,1;();2952741,8;();66681845,9;();316075,4;;6572865,1;();2952741,8;();66681845,9;()
2023;3;1;1;DEB1A;153823,2;();2915706,3;();2126340,1;();41860742,2;();153823,2;();2915706,3;();2126340,1;();41860742,2;()
2023;3;1;1;DEB1B;351367,2;();6388447,4;;4812086,7;();86153370,0;();351367,2;();6388447,4;;4812086,7;();86153370,0;()
2023;3;1;1;DEB1C;134649,7;();2912118,6;();1854115,2;();43190440,4;();134649,7;();2912118,6;();1854115,2;();43190440,4;()
2023;3;1;1;DEB1D;159240,3;();3286765,7;();1659820,7;();40563283,8;();159240,3;();3286765,7;();1659820,7;();40563283,8;()
2023;3;1;1;DEB21;127211,0;();2246453,8;();1145048,9;();22547290,5;();127211,0;();2375554,9;();1145048,9;();22952102,1;()
2023;3;1;1;DEB22;335716,7;();6012258,9;();4556345,8;();83488393,7;();335716,7;();6018610,6;();4556345,8;();83551909,9;()
2023;3;1;1;DEB23;178305,5;();3795029,1;();2099302,6;();48004719,8;();178305,5;();3987638,5;();2099302,6;();51773416,2;()
2023;3;1;1;DEB24;218181,2;();5011753,7;();4291463,3;();105895998,3;();218181,2;();5044368,6;();4291463,3;();106017075,0;()
2023;3;1;1;DEB25;;/;4107259,7;();;/;59418055,6;();;/;4226179,5;();;/;61683283,1;()
2023;3;1;1;DEB31;48438,8;();;/;;/;;/;48438,8;();;/;;/;;/
2023;3;1;1;DEB32;173106,5;();2637784,3;();;/;22250281,7;();173106,5;();2637784,3;();;/;22250281,7;()
2023;3;1;1;DEB33;71730,1;();1280418,1;();;/;;/;71730,1;();1280418,1;();;/;;/
2023;3;1;1;DEB34;421660,8;;6736244,0;;5900702,0;;102935662,6;();421660,8;;6736244,0;;5900702,0;;102935662,6;()
2023;3;1;1;DEB35;212460,9;();3660648,1;();1963129,8;();40164735,5;();212460,9;();3660648,1;();1963129,8;();40164735,5;()
2023;3;1;1;DEB36;;/;;/;;/;;/;;/;;/;;/;;/
2023;3;1;1;DEB37;;/;;/;;/;;/;;/;;/;;/;;/
2023;3;1;1;DEB38;87558,2;();2310406,9;();821074,9;();;/;87558,2;();2310406,9;();821074,9;();;/
2023;3;1;1;DEB39;134059,2;();2856681,5;();1385805,2;();32395573,5;();134059,2;();2856681,5;();1385805,2;();32395573,5;()
2023;3;1;1;DEB3A;;/;;/;;/;;/;;/;;/;;/;;/
2023;3;1;1;DEB3B;193915,2;();4733300,2;();2547982,7;();;/;193915,2;();4733300,2;();2547982,7;();;/
2023;3;1;1;DEB3C;;/;3185322,9;();1394086,9;();34073097,2;();;/;3185322,9;();1394086,9;();34073097,2;()
2023;3;1;1;DEB3D;146864,8;();2505677,3;();;/;40648221,5;();146864,8;();2505677,3;();;/;40648221,5;()
2023;3;1;1;DEB3E;368986,9;;8907744,3;;4260129,6;();107012352,4;();368986,9;;9192577,6;;4260129,6;();110168506,9;()
2023;3;1;1;DEB3F;129531,4;();2665879,4;();1015580,3;();20714318,1;();129531,4;();2665879,4;();1015580,3;();20714318,1;()
2023;3;1;1;DEB3G;;/;2560511,9;();;/;45130030,8;();;/;2560511,9;();;/;45130030,8;()
2023;3;1;1;DEB3H;199695,6;();3166726,9;();;/;33966572,0;();199695,6;();3170306,7;();;/;33974447,5;()
2023;3;1;1;DEB3I;214282,1;();4279418,8;();2087798,2;();45233907,6;();214282,1;();4279418,8;();2087798,2;();45233907,6;()
2023;3;1;1;DEB3J;196543,6;();4309465,6;();1994279,8;();44965246,2;();196543,6;();4309465,6;();1994279,8;();44965246,2;()
2023;3;1;1;DEB3K;;/;;/;;/;;/;;/;;/;;/;;/
2023;3;1;1;DEC01;433295,8;();7356049,8;();4631053,6;();75318079,3;();433295,8;();7554233,2;();4631053,6;();78359789,9;()
2023;3;1;1;DEC02;146241,8;();2634694,8;();;/;;/;146241,8;();2685639,0;();;/;;/
2023;3;1;1;DEC03;177737,7;();3043887,0;();1446239,9;();27563769,0;();177737,7;();3078452,9;();1446239,9;();28191539,4;()
2023;3;1;1;DEC04;353430,8;;6870230,3;;4455427,8;();89608267,3;();353430,8;;6919831,9;;4455427,8;();90154392,6;()
2023;3;1;1;DEC05;183505,2;();4063297,6;;1932016,2;();44046907,9;();183505,2;();4088879,3;;1932016,2;();44375805,7;()
2023;3;1;1;DEC06;;/;1717526,7;();;/;23558168,1;();;/;1717526,7;();;/;23558168,1;()
2023;3;1;1;DED21;695214,3;();10870557,9;;6531555,2;;119959734,3;();695214,3;();10870557,9;;6531555,2;;119959734,3;()
2023;3;1;1;DED2C;660694,9;;13897119,5;;7413183,6;;160609922,0;;660694,9;;13897119,5;;7413183,6;;160609922,0;
2023;3;1;1;DED2D;381995,9;();5927709,6;();4063994,0;();65676452,0;();381995,9;();5970895,4;();4063994,0;();66064823,4;()
2023;3;1;1;DED2E;572592,7;();10240012,2;;6566378,3;;130902641,3;;572592,7;();10240012,2;;6566378,3;;130902641,3;
2023;3;1;1;DED2F;570718,2;();9285813,0;;5570892,5;();100053083,1;;570718,2;();9312225,9;;5570892,5;();100295669,7;
2023;3;1;1;DED41;340478,7;();5070175,5;();2483847,0;();44936498,3;();340478,7;();5070175,5;();2483847,0;();44936498,3;()
2023;3;1;1;DED42;589857,6;;8806563,2;;5009203,9;();78480852,2;;589857,6;;8894111,5;;5009203,9;();79324912,0;
2023;3;1;1;DED43;627371,9;;11037200,5;;7058200,6;;149151610,9;();627371,9;;11039764,5;;7058200,6;;149175199,7;()
2023;3;1;1;DED44;419345,8;();6476688,3;();4056820,5;();67510625,2;();419345,8;();6476688,3;();4056820,5;();67510625,2;()
2023;3;1;1;DED45;713588,9;;11123082,4;;8529885,0;();122548405,0;();713588,9;;11123082,4;;8529885,0;();122548405,0;()
2023;3;1;1;DED51;825436,9;;13497337,9;;8591936,4;();147872190,0;;825436,9;;13497337,9;;8591936,4;();147872190,0;
2023;3;1;1;DED52;603577,4;;13444486,2;;7620003,2;;185714351,3;;603577,4;;13444486,2;;7620003,2;;185714351,3;
2023;3;1;1;DED53;467420,4;();10409079,5;;4921733,5;();116776662,1;();467420,4;();10409079,5;;4921733,5;();116776662,1;()
2023;3;1;1;DEE01;;/;1259562,8;();;/;;/;;/;1259562,8;();;/;;/
2023;3;1;1;DEE02;367585,8;();4957096,7;();2705246,8;();39868899,6;();367585,8;();4957096,7;();2705246,8;();39868899,6;()
2023;3;1;1;DEE03;413297,0;();6089011,7;;4608952,3;();81825575,4;();413297,0;();6089011,7;;4608952,3;();81825575,4;()
2023;3;1;1;DEE04;;/;;/;;/;;/;;/;;/;;/;;/
2023;3;1;1;DEE05;292951,4;();5902222,9;();3621066,1;();77488768,0;();292951,4;();5902222,9;();3621066,1;();77488768,0;()
2023;3;1;1;DEE06;151989,1;();2815908,0;();1796159,2;();33810660,9;();151989,1;();2815908,0;();1796159,2;();33810660,9;()
2023;3;1;1;DEE07;622983,1;;12683856,8;;10515726,5;();216025215,2;;622983,1;;12683856,8;;10515726,5;();216025215,2;
2023;3;1;1;DEE08;375444,6;();6826636,6;;5385867,6;();107965531,5;();375444,6;();6826636,6;;5385867,6;();107965531,5;()
2023;3;1;1;DEE09;347611,8;();7175365,9;();4848598,4;();107615737,7;();347611,8;();7175365,9;();4848598,4;();107615737,7;()
2023;3;1;1;DEE0A;201290,9;();2994572,6;();2020969,7;();31446525,4;();201290,9;();2994572,6;();2020969,7;();31446525,4;()
2023;3;1;1;DEE0B;685609,1;;14273047,4;;9185793,5;;206655743,1;;685609,1;;14273047,4;;9185793,5;;206655743,1;
2023;3;1;1;DEE0C;394211,1;();7204988,8;();6459201,6;();118621175,8;();394211,1;();7204988,8;();6459201,6;();118621175,8;()
2023;3;1;1;DEE0D;163644,1;();2778048,5;();2434581,2;();;/;163644,1;();2778048,5;();2434581,2;();;/
2023;3;1;1;DEE0E;186263,6;();3622389,8;();2172544,4;();44185955,2;();186263,6;();3622389,8;();2172544,4;();44185955,2;()
2023;3;1;1;DEF01;;/;;/;;/;;/;;/;;/;;/;;/
2023;3;1;1;DEF02;212246,0;();4812854,7;();2013568,2;();51332685,1;();212246,0;();4812854,7;();2013568,2;();51332685,1;()
2023;3;1;1;DEF03;209965,0;();3999003,8;();2067155,4;();41373389,4;();209965,0;();4003483,8;();2067155,4;();41440589,5;()
2023;3;1;1;DEF04;168704,8;();4395770,5;();1440020,2;();33710631,9;();168704,8;();4395770,5;();1440020,2;();33710631,9;()
2023;3;1;1;DEF05;276621,3;();5662494,6;();4481535,7;();94593908,6;();276621,3;();5662494,6;();4481535,7;();94593908,6;()
2023;3;1;1;DEF06;277875,1;;7112797,1;;3970692,4;();108704311,8;();277875,1;;7112797,1;;3970692,4;();108704311,8;()
2023;3;1;1;DEF07;328467,3;();4661073,3;();3792442,8;();60836102,6;();328467,3;();4661073,3;();3792442,8;();60836102,6;()
2023;3;1;1;DEF08;318974,7;();6361670,9;();4321032,4;();91632894,1;();318974,7;();6361670,9;();4321032,4;();91632894,1;()
2023;3;1;1;DEF09;281984,3;();6280798,2;;2208876,6;();54436673,0;();281984,3;();6280798,2;;2208876,6;();54436673,0;()
2023;3;1;1;DEF0A;171615,5;();3858547,4;();2120874,4;();58094114,9;();171615,5;();3858547,4;();2120874,4;();58094114,9;()
2023;3;1;1;DEF0B;436750,8;();9739830,9;;5844442,3;();128571602,9;();436750,8;();9739830,9;;5844442,3;();128571602,9;()
2023;3;1;1;DEF0C;365513,6;();6670064,7;();5037664,0;();98549353,3;();365513,6;();6798817,6;();5037664,0;();101065003,3;()
2023;3;1;1;DEF0D;465307,2;;11338835,0;;6532232,7;();162491072,9;;465307,2;;11338835,0;;6532232,7;();162491072,9;
2023;3;1;1;DEF0E;221904,1;();5325796,7;();3699802,3;();94006765,9;();221904,1;();5325796,7;();3699802,3;();94006765,9;()
2023;3;1;1;DEF0F;249805,4;();5580666,3;;2175124,3;();57573365,9;();249805,4;();5580666,3;;2175124,3;();57573365,9;()
2023;3;1;1;DEG01;366477,2;();6772898,1;;3897718,0;();80197312,4;();366477,2;();6772898,1;;3897718,0;();80197312,4;()
2023;3;1;1;DEG02;;/;1574650,4;();;/;;/;;/;1574650,4;();;/;;/
2023;3;1;1;DEG03;90995,3;();1496191,9;();;/;;/;90995,3;();1496191,9;();;/;;/
2023;3;1;1;DEG04;;/;;/;;/;;/;;/;;/;;/;;/
2023;3;1;1;DEG05;96067,1;();1997683,6;();;/;;/;96067,1;();1997683,6;();;/;;/
2023;3;1;1;DEG06;196208,8;();3249036,7;();2811187,0;();49438106,6;();196208,8;();3249036,7;();2811187,0;();49438106,6;()
2023;3;1;1;DEG07;;/;3172689,0;();2901283,5;();46966683,5;();;/;3172689,0;();2901283,5;();46966683,5;()
2023;3;1;1;DEG09;234139,7;();3740393,4;();3479044,3;();54438969,7;();234139,7;();3740393,4;();3479044,3;();54438969,7;()
2023;3;1;1;DEG0A;;/;1466239,8;();;/;15991927,7;();;/;1466239,8;();;/;15991927,7;()
2023;3;1;1;DEG0B;207390,7;();3458411,5;();1787440,0;();37154018,4;();207390,7;();3458411,5;();1787440,0;();37154018,4;()
2023;3;1;1;DEG0C;310603,7;();5468384,9;();3419157,7;();67303448,9;();310603,7;();5468384,9;();3419157,7;();67303448,9;()
2023;3;1;1;DEG0D;;/;1291649,9;();;/;;/;;/;1291649,9;();;/;;/
2023;3;1;1;DEG0E;127760,5;();2480122,6;();1585914,4;();31315570,7;();127760,5;();2480122,6;();1585914,4;();31315570,7;()
2023;3;1;1;DEG0F;;/;3123807,7;();1837965,5;();36313108,1;();;/;3123807,7;();1837965,5;();36313108,1;()
2023;3;1;1;DEG0G;101990,6;();1964119,1;();;/;;/;101990,6;();1964119,1;();;/;;/
2023;3;1;1;DEG0H;85926,6;();1817321,1;();;/;;/;85926,6;();1817321,1;();;/;;/
2023;3;1;1;DEG0I;173072,6;();2665840,5;();;/;28774942,5;();173072,6;();2665840,5;();;/;28774942,5;()
2023;3;1;1;DEG0J;95237,6;();1821250,5;();;/;;/;95237,6;();1821250,5;();;/;;/
2023;3;1;1;DEG0K;162741,9;();3013192,7;();2364266,6;();45923480,3;();162741,9;();3019364,3;();2364266,6;();45958442,7;()
2023;3;1;1;DEG0L;323201,4;();4522831,4;();;/;58915602,7;();323201,4;();4522831,4;();;/;58915602,7;()
2023;3;1;1;DEG0M;354457,5;();5180724,4;();5389193,6;();81398118,2;();354457,5;();5180724,4;();5389193,6;();81398118,2;()
2023;3;1;1;DEG0N;;/;;/;;/;;/;;/;;/;;/;;/
2023;3;1;1;DEG0P;188160,0;();3040624,3;();2668212,2;();44265597,1;();188160,0;();3040624,3;();2668212,2;();44265597,1;()
2023;3;1;1;XX000;199202,8;;2689663,7;;2379412,3;();32864397,6;();469189,1;;11239415,7;;5807070,3;;143649077,8;
2023;3;1;2;DE111;200253,1;;17664964,8;;2167522,6;;196317303,5;;200253,1;;17731019,2;;2167522,6;;198057898,2;
2023;3;1;2;DE112;201193,2;;17882016,3;;2200373,2;();194563326,7;;201193,2;;17882016,3;;2200373,2;();194563326,7;
2023;3;1;2;DE113;335387,0;;30053757,0;;3813340,3;;329669623,3;;335387,0;;30094713,3;;3813340,3;;330051197,5;
2023;3;1;2;DE114;162912,5;;14065958,9;;1728362,6;;146700393,3;;162912,5;;14065958,9;;1728362,6;;146700393,3;
2023;3;1;2;DE115;387480,9;;35277777,9;;4408355,5;;400884741,6;;387480,9;;35450980,4;;4408355,5;;404166311,0;
2023;3;1;2;DE116;186797,7;;16390298,0;;1834418,0;;156490387,9;;186797,7;;16390298,0;;1834418,0;;156490387,9;
2023;3;1;2;DE117;132447,6;;11602156,8;;1655446,9;;149815246,6;;132447,6;;11602156,8;;1655446,9;;149815246,6;
2023;3;1;2;DE118;251258,7;;23003492,9;;2848167,6;;260214560,5;;251258,7;;23003492,9;;2848167,6;;260214560,5;
2023;3;1;2;DE119;96377,6;;9065929,5;;1032234,7;();93689841,1;();96377,6;;9065929,5;;1032234,7;();93689841,1;()
2023;3;1;2;DE11A;192771,3;;18774618,1;;2553642,3;;251270943,5;;192771,3;;18774618,1;;2553642,3;;251270943,5;
2023;3;1;2;DE11B;81540,9;();7569280,4;();919915,7;();84976781,1;();81540,9;();7569280,4;();919915,7;();84976781,1;()
2023;3;1;2;DE11C;126584,0;;12226718,6;;1916028,4;;183814009,8;;126584,0;;12226718,6;;1916028,4;;183814009,8;
2023;3;1;2;DE11D;174251,8;;15851389,7;;2062576,1;;184293646,2;;174251,8;;15851389,7;;2062576,1;;184293646,2;
2023;3;1;2;DE121;24393,1;();1951105,8;();;/;;/;24393,1;();2023708,8;();;/;;/
2023;3;1;2;DE122;278119,5;;26898659,5;;4999819,4;;486081072,0;;278119,5;;27193317,1;;4999819,4;;493214739,6;
2023;3;1;2;DE123;346145,1;;32220347,9;;4252505,6;;402667556,0;;346145,1;;32431861,9;;4252505,6;;404821883,8;
2023;3;1;2;DE124;217077,8;;19030014,7;;2960916,9;;262353444,0;;217077,8;;19754365,8;;2960916,9;;273036301,8;
2023;3;1;2;DE125;31599,3;();2831012,1;();;/;;/;31599,3;();2831012,1;();;/;;/
2023;3;1;2;DE126;275484,2;;25884966,9;;3323725,5;;310357800,1;;275484,2;;26026283,9;;3323725,5;;313158285,2;
2023;3;1;2;DE127;87782,9;();8107977,9;();988424,1;();95449230,2;();87782,9;();8107977,9;();988424,1;();95449230,2;()
2023;3;1;2;DE128;313864,7;;29088674,9;;3535480,6;;325864913,9;;313864,7;;29121484,3;;3535480,6;;326142871,6;
2023;3;1;2;DE129;46823,1;();4436830,2;();366652,3;();34927202,7;();46823,1;();4508029,4;();366652,3;();36082305,3;()
2023;3;1;2;DE12A;100599,9;();8932503,0;();1172091,8;();105889901,9;();100599,9;();8948988,2;();1172091,8;();106335002,1;()
2023;3;1;2;DE12B;93532,4;;8466521,0;;946757,7;();83592162,2;();93532,4;;8499820,2;;946757,7;();83786351,5;()
2023;3;1;2;DE12C;93907,7;();8756023,8;();1117316,9;();101304541,1;();93907,7;();8818998,0;();1117316,9;();101457949,2;()
2023;3;1;2;DE131;81411,5;();6826123,9;();712055,0;();56622315,2;();81411,5;();7071936,1;();712055,0;();59524745,8;()
2023;3;1;2;DE132;179661,7;;15571611,7;;2129993,8;;175974580,6;;179661,7;;16422925,1;;2129993,8;;190399076,4;
2023;3;1;2;DE133;93738,8;();8248586,2;();735395,3;();65687544,6;();93738,8;();8446703,2;();735395,3;();67810357,1;()
2023;3;1;2;DE134;368678,4;;33916333,4;;4664779,6;;426744765,4;;368678,4;;34890083,5;;4664779,6;;439889888,7;
