BE_NUTS3;FT_ENTF21;NULAGX;FT_I
DE118;8;3;4
DE118;8;4;4
DE118;8;5;5
DE118;8;6;5
DE118;8;7;9
DE118;8;8;1
DE118;8;9;0
DE118;9;1;1
DE118;9;2;3
DE118;9;3;3
DE118;9;4;3
DE118;9;5;4
DE118;9;6;4
DE118;9;7;7
DE118;9;8;1
DE118;9;9;0
DE118;10;1;1
DE118;10;2;3
DE118;10;3;3
DE118;10;4;2
DE118;10;5;3
DE118;10;6;3
DE118;10;7;6
DE118;10;8;0
DE118;10;9;0
DE118;11;1;1
DE118;11;2;2
DE118;11;3;2
DE118;11;4;2
DE118;11;5;2
DE118;11;6;3
DE118;11;7;4
DE118;11;8;0
DE118;11;9;0
DE118;12;1;1
DE118;12;2;2
DE118;12;3;2
DE118;12;4;1
DE118;12;5;2
DE118;12;6;2
DE118;12;7;3
DE118;12;8;0
DE118;12;9;0
DE118;13;1;0
DE118;13;2;1
DE118;13;3;1
DE118;13;4;1
DE118;13;5;1
DE118;13;6;2
DE118;13;7;3
DE118;13;8;0
DE118;13;9;0
DE118;14;1;0
DE118;14;2;1
DE118;14;3;1
DE118;14;4;1
DE118;14;5;1
DE118;14;6;1
DE118;14;7;2
DE118;14;8;0
DE118;14;9;0
DE118;15;1;0
DE118;15;2;1
DE118;15;3;1
DE118;15;4;0
DE118;15;5;1
DE118;15;6;1
DE118;15;7;1
DE118;15;8;0
DE118;15;9;0
DE118;16;1;0
DE118;16;2;0
DE118;16;3;0
DE118;16;4;0
DE118;16;5;0
DE118;16;6;0
DE118;16;7;1
DE118;16;8;0
DE118;16;9;0
DE118;17;1;0
DE118;17;2;0
DE118;17;3;0
DE118;17;4;0
DE118;17;5;0
DE118;17;6;0
DE118;17;7;1
DE118;17;8;0
DE118;17;9;0
DE118;18;1;0
DE118;18;2;0
DE118;18;3;0
DE118;18;4;0
DE118;18;5;0
DE118;18;6;0
DE118;18;7;0
DE118;18;8;0
DE118;18;9;0
DE118;19;1;0
DE118;19;2;0
DE118;19;3;0
DE118;19;4;0
DE118;19;5;0
DE118;19;6;0
DE118;19;7;0
DE118;19;8;0
DE118;19;9;0
DE118;20;1;0
DE118;20;2;0
DE118;20;3;0
DE118;20;4;0
DE118;20;5;0
DE118;20;6;0
DE118;20;7;0
DE118;20;8;0
DE118;20;9;0
DE118;21;1;0
DE118;21;2;1
DE118;21;3;1
DE118;21;4;1
DE118;21;5;1
DE118;21;6;1
DE118;21;7;1
DE118;21;8;0
DE118;21;9;0
DE119;1;1;42
DE119;1;2;133
DE119;1;3;128
DE119;1;4;107
DE119;1;5;138
DE119;1;6;157
DE119;1;7;263
DE119;1;8;20
DE119;1;9;6
DE119;2;1;11
DE119;2;2;35
DE119;2;3;34
DE119;2;4;28
DE119;2;5;37
DE119;2;6;42
DE119;2;7;70
DE119;2;8;5
DE119;2;9;2
DE119;3;1;4
DE119;3;2;11
DE119;3;3;11
DE119;3;4;9
DE119;3;5;12
DE119;3;6;13
DE119;3;7;22
DE119;3;8;2
DE119;3;9;0
DE119;4;1;2
DE119;4;2;7
DE119;4;3;7
DE119;4;4;6
DE119;4;5;8
DE119;4;6;9
DE119;4;7;15
DE119;4;8;1
DE119;4;9;0
DE119;5;1;2
DE119;5;2;5
DE119;5;3;5
DE119;5;4;4
DE119;5;5;5
DE119;5;6;6
DE119;5;7;10
DE119;5;8;1
DE119;5;9;0
DE119;6;1;1
DE119;6;2;3
DE119;6;3;3
DE119;6;4;3
DE119;6;5;4
DE119;6;6;4
DE119;6;7;7
DE119;6;8;1
DE119;6;9;0
DE119;7;1;1
DE119;7;2;2
DE119;7;3;2
DE119;7;4;2
DE119;7;5;3
DE119;7;6;3
DE119;7;7;5
DE119;7;8;0
DE119;7;9;0
DE119;8;1;1
DE119;8;2;2
DE119;8;3;2
DE119;8;4;1
DE119;8;5;2
DE119;8;6;2
DE119;8;7;3
DE119;8;8;0
DE119;8;9;0
DE119;9;1;0
DE119;9;2;1
DE119;9;3;1
DE119;9;4;1
DE119;9;5;1
DE119;9;6;1
DE119;9;7;2
DE119;9;8;0
DE119;9;9;0
DE119;10;1;0
DE119;10;2;1
DE119;10;3;1
DE119;10;4;1
DE119;10;5;1
DE119;10;6;1
DE119;10;7;2
DE119;10;8;0
DE119;10;9;0
DE119;11;1;0
DE119;11;2;1
DE119;11;3;1
DE119;11;4;1
DE119;11;5;1
DE119;11;6;1
DE119;11;7;2
DE119;11;8;0
DE119;11;9;0
DE119;12;1;0
DE119;12;2;1
DE119;12;3;1
DE119;12;4;1
DE119;12;5;1
DE119;12;6;1
DE119;12;7;1
DE119;12;8;0
DE119;12;9;0
DE119;13;1;0
DE119;13;2;0
DE119;13;3;0
DE119;13;4;0
DE119;13;5;0
DE119;13;6;0
DE119;13;7;1
DE119;13;8;0
DE119;13;9;0
DE119;14;1;0
DE119;14;2;0
DE119;14;3;0
DE119;14;4;0
DE119;14;5;0
DE119;14;6;0
DE119;14;7;1
DE119;14;8;0
DE119;14;9;0
DE119;15;1;0
DE119;15;2;0
DE119;15;3;0
DE119;15;4;0
DE119;15;5;0
DE119;15;6;0
DE119;15;7;0
DE119;15;8;0
DE119;15;9;0
DE119;16;1;0
DE119;16;2;0
DE119;16;3;0
DE119;16;4;0
DE119;16;5;0
DE119;16;6;0
DE119;16;7;0
DE119;16;8;0
DE119;16;9;0
DE119;17;1;0
DE119;17;2;0
DE119;17;3;0
DE119;17;4;0
DE119;17;5;0
DE119;17;6;0
DE119;17;7;0
DE119;17;8;0
DE119;17;9;0
DE119;18;1;0
DE119;18;2;0
DE119;18;3;0
DE119;18;4;0
DE119;18;5;0
DE119;18;6;0
DE119;18;7;0
DE119;18;8;0
DE119;18;9;0
DE119;19;1;0
DE119;19;2;0
DE119;19;3;0
DE119;19;4;0
DE119;19;5;0
DE119;19;6;0
DE119;19;7;0
DE119;19;8;0
DE119;19;9;0
DE119;20;1;0
DE119;20;2;0
DE119;20;3;0
DE119;20;4;0
DE119;20;5;0
DE119;20;6;0
DE119;20;7;0
DE119;20;8;0
DE119;20;9;0
DE119;21;1;0
DE119;21;2;0
DE119;21;3;0
DE119;21;4;0
DE119;21;5;0
DE119;21;6;0
DE119;21;7;1
DE119;21;8;0
DE119;21;9;0
DE11A;1;1;54
DE11A;1;2;170
DE11A;1;3;164
DE11A;1;4;137
DE11A;1;5;177
DE11A;1;6;201
DE11A;1;7;337
DE11A;1;8;26
DE11A;1;9;7
DE11A;2;1;22
DE11A;2;2;71
DE11A;2;3;68
DE11A;2;4;57
DE11A;2;5;73
DE11A;2;6;83
DE11A;2;7;140
DE11A;2;8;11
DE11A;2;9;3
DE11A;3;1;7
DE11A;3;2;21
DE11A;3;3;20
DE11A;3;4;17
DE11A;3;5;21
DE11A;3;6;24
DE11A;3;7;41
DE11A;3;8;3
DE11A;3;9;1
DE11A;4;1;4
DE11A;4;2;13
DE11A;4;3;13
DE11A;4;4;11
DE11A;4;5;14
DE11A;4;6;16
DE11A;4;7;26
DE11A;4;8;2
DE11A;4;9;1
DE11A;5;1;3
DE11A;5;2;9
DE11A;5;3;8
DE11A;5;4;7
DE11A;5;5;9
DE11A;5;6;10
DE11A;5;7;17
DE11A;5;8;1
DE11A;5;9;0
DE11A;6;1;2
DE11A;6;2;6
DE11A;6;3;6
DE11A;6;4;5
DE11A;6;5;7
DE11A;6;6;7
DE11A;6;7;12
DE11A;6;8;1
DE11A;6;9;0
DE11A;7;1;1
DE11A;7;2;4
DE11A;7;3;4
DE11A;7;4;3
DE11A;7;5;4
DE11A;7;6;5
DE11A;7;7;8
DE11A;7;8;1
DE11A;7;9;0
DE11A;8;1;1
DE11A;8;2;3
DE11A;8;3;3
DE11A;8;4;2
DE11A;8;5;3
DE11A;8;6;3
DE11A;8;7;6
DE11A;8;8;0
DE11A;8;9;0
DE11A;9;1;1
DE11A;9;2;2
DE11A;9;3;2
DE11A;9;4;2
DE11A;9;5;2
DE11A;9;6;3
DE11A;9;7;4
DE11A;9;8;0
DE11A;9;9;0
DE11A;10;1;1
DE11A;10;2;2
DE11A;10;3;2
DE11A;10;4;1
DE11A;10;5;2
DE11A;10;6;2
DE11A;10;7;3
DE11A;10;8;0
DE11A;10;9;0
DE11A;11;1;0
DE11A;11;2;1
DE11A;11;3;1
DE11A;11;4;1
DE11A;11;5;2
DE11A;11;6;2
DE11A;11;7;3
DE11A;11;8;0
DE11A;11;9;0
DE11A;12;1;0
DE11A;12;2;1
DE11A;12;3;1
DE11A;12;4;1
DE11A;12;5;1
DE11A;12;6;1
DE11A;12;7;2
DE11A;12;8;0
DE11A;12;9;0
DE11A;13;1;0
DE11A;13;2;1
DE11A;13;3;1
DE11A;13;4;1
DE11A;13;5;1
DE11A;13;6;1
DE11A;13;7;2
DE11A;13;8;0
DE11A;13;9;0
DE11A;14;1;0
DE11A;14;2;1
DE11A;14;3;1
DE11A;14;4;0
DE11A;14;5;1
DE11A;14;6;1
DE11A;14;7;1
DE11A;14;8;0
DE11A;14;9;0
DE11A;15;1;0
DE11A;15;2;0
DE11A;15;3;0
DE11A;15;4;0
DE11A;15;5;0
DE11A;15;6;0
DE11A;15;7;1
DE11A;15;8;0
DE11A;15;9;0
DE11A;16;1;0
DE11A;16;2;0
DE11A;16;3;0
DE11A;16;4;0
DE11A;16;5;0
DE11A;16;6;0
DE11A;16;7;1
DE11A;16;8;0
DE11A;16;9;0
DE11A;17;1;0
DE11A;17;2;0
DE11A;17;3;0
DE11A;17;4;0
DE11A;17;5;0
DE11A;17;6;0
DE11A;17;7;0
DE11A;17;8;0
DE11A;17;9;0
DE11A;18;1;0
DE11A;18;2;0
DE11A;18;3;0
DE11A;18;4;0
DE11A;18;5;0
DE11A;18;6;0
DE11A;18;7;0
DE11A;18;8;0
DE11A;18;9;0
DE11A;19;1;0
DE11A;19;2;0
DE11A;19;3;0
DE11A;19;4;0
DE11A;19;5;0
DE11A;19;6;0
DE11A;19;7;0
DE11A;19;8;0
DE11A;19;9;0
DE11A;20;1;0
DE11A;20;2;0
DE11A;20;3;0
DE11A;20;4;0
DE11A;20;5;0
DE11A;20;6;0
DE11A;20;7;0
DE11A;20;8;0
DE11A;20;9;0
DE11A;21;1;0
DE11A;21;2;0
DE11A;21;3;0
DE11A;21;4;0
DE11A;21;5;0
DE11A;21;6;0
DE11A;21;7;1
DE11A;21;8;0
DE11A;21;9;0
DE11B;1;1;0
DE11B;1;2;0
DE11B;1;3;0
DE11B;1;4;0
DE11B;1;5;0
DE11B;1;6;0
DE11B;1;7;0
DE11B;1;8;0
DE11B;1;9;0
DE11B;2;1;9
DE11B;2;2;30
DE11B;2;3;29
DE11B;2;4;24
DE11B;2;5;31
DE11B;2;6;35
DE11B;2;7;59
DE11B;2;8;5
DE11B;2;9;1
DE11B;3;1;3
DE11B;3;2;10
DE11B;3;3;9
DE11B;3;4;8
DE11B;3;5;10
DE11B;3;6;12
DE11B;3;7;19
DE11B;3;8;1
DE11B;3;9;0
DE11B;4;1;2
DE11B;4;2;6
DE11B;4;3;6
DE11B;4;4;5
DE11B;4;5;7
DE11B;4;6;8
DE11B;4;7;13
DE11B;4;8;1
DE11B;4;9;0
DE11B;5;1;1
DE11B;5;2;4
DE11B;5;3;4
DE11B;5;4;3
DE11B;5;5;4
DE11B;5;6;5
DE11B;5;7;8
DE11B;5;8;1
DE11B;5;9;0
DE11B;6;1;1
DE11B;6;2;3
DE11B;6;3;3
DE11B;6;4;2
DE11B;6;5;3
DE11B;6;6;3
DE11B;6;7;6
DE11B;6;8;0
DE11B;6;9;0
DE11B;7;1;1
DE11B;7;2;2
DE11B;7;3;2
DE11B;7;4;2
DE11B;7;5;2
DE11B;7;6;2
DE11B;7;7;4
DE11B;7;8;0
DE11B;7;9;0
DE11B;8;1;0
DE11B;8;2;1
DE11B;8;3;1
DE11B;8;4;1
DE11B;8;5;1
DE11B;8;6;2
DE11B;8;7;3
DE11B;8;8;0
DE11B;8;9;0
DE11B;9;1;0
DE11B;9;2;1
DE11B;9;3;1
DE11B;9;4;1
DE11B;9;5;1
DE11B;9;6;1
DE11B;9;7;2
DE11B;9;8;0
DE11B;9;9;0
DE11B;10;1;0
DE11B;10;2;1
DE11B;10;3;1
DE11B;10;4;1
DE11B;10;5;1
DE11B;10;6;1
DE11B;10;7;2
DE11B;10;8;0
DE11B;10;9;0
DE11B;11;1;0
DE11B;11;2;1
DE11B;11;3;1
DE11B;11;4;1
DE11B;11;5;1
DE11B;11;6;1
DE11B;11;7;1
DE11B;11;8;0
DE11B;11;9;0
DE11B;12;1;0
DE11B;12;2;1
DE11B;12;3;1
DE11B;12;4;0
DE11B;12;5;1
DE11B;12;6;1
DE11B;12;7;1
DE11B;12;8;0
DE11B;12;9;0
DE11B;13;1;0
DE11B;13;2;0
DE11B;13;3;0
DE11B;13;4;0
DE11B;13;5;0
DE11B;13;6;0
DE11B;13;7;1
DE11B;13;8;0
DE11B;13;9;0
DE11B;14;1;0
DE11B;14;2;0
DE11B;14;3;0
DE11B;14;4;0
DE11B;14;5;0
DE11B;14;6;0
DE11B;14;7;1
DE11B;14;8;0
DE11B;14;9;0
DE11B;15;1;0
DE11B;15;2;0
DE11B;15;3;0
DE11B;15;4;0
DE11B;15;5;0
DE11B;15;6;0
DE11B;15;7;0
DE11B;15;8;0
DE11B;15;9;0
DE11B;16;1;0
DE11B;16;2;0
DE11B;16;3;0
DE11B;16;4;0
DE11B;16;5;0
DE11B;16;6;0
DE11B;16;7;0
DE11B;16;8;0
DE11B;16;9;0
DE11B;17;1;0
DE11B;17;2;0
DE11B;17;3;0
DE11B;17;4;0
DE11B;17;5;0
DE11B;17;6;0
DE11B;17;7;0
DE11B;17;8;0
DE11B;17;9;0
DE11B;18;1;0
DE11B;18;2;0
DE11B;18;3;0
DE11B;18;4;0
DE11B;18;5;0
DE11B;18;6;0
DE11B;18;7;0
DE11B;18;8;0
DE11B;18;9;0
DE11B;19;1;0
DE11B;19;2;0
DE11B;19;3;0
DE11B;19;4;0
DE11B;19;5;0
DE11B;19;6;0
DE11B;19;7;0
DE11B;19;8;0
DE11B;19;9;0
DE11B;20;1;0
DE11B;20;2;0
DE11B;20;3;0
DE11B;20;4;0
DE11B;20;5;0
DE11B;20;6;0
DE11B;20;7;0
DE11B;20;8;0
DE11B;20;9;0
DE11B;21;1;0
DE11B;21;2;0
DE11B;21;3;0
DE11B;21;4;0
DE11B;21;5;0
DE11B;21;6;0
DE11B;21;7;0
DE11B;21;8;0
DE11B;21;9;0
DE11C;1;1;38
DE11C;1;2;121
DE11C;1;3;116
DE11C;1;4;97
DE11C;1;5;125
DE11C;1;6;142
DE11C;1;7;239
DE11C;1;8;18
DE11C;1;9;5
DE11C;2;1;15
DE11C;2;2;46
DE11C;2;3;45
DE11C;2;4;37
DE11C;2;5;48
DE11C;2;6;55
DE11C;2;7;92
DE11C;2;8;7
DE11C;2;9;2
DE11C;3;1;4
DE11C;3;2;14
DE11C;3;3;13
DE11C;3;4;11
DE11C;3;5;14
DE11C;3;6;16
DE11C;3;7;27
DE11C;3;8;2
DE11C;3;9;1
DE11C;4;1;3
DE11C;4;2;9
DE11C;4;3;9
DE11C;4;4;7
DE11C;4;5;9
DE11C;4;6;11
DE11C;4;7;18
DE11C;4;8;1
DE11C;4;9;0
DE11C;5;1;2
DE11C;5;2;6
DE11C;5;3;6
DE11C;5;4;5
DE11C;5;5;6
DE11C;5;6;7
DE11C;5;7;11
DE11C;5;8;1
DE11C;5;9;0
DE11C;6;1;1
DE11C;6;2;4
DE11C;6;3;4
DE11C;6;4;3
DE11C;6;5;4
DE11C;6;6;5
DE11C;6;7;8
DE11C;6;8;1
DE11C;6;9;0
DE11C;7;1;1
DE11C;7;2;3
DE11C;7;3;3
DE11C;7;4;2
DE11C;7;5;3
DE11C;7;6;3
DE11C;7;7;6
DE11C;7;8;0
DE11C;7;9;0
DE11C;8;1;1
DE11C;8;2;2
DE11C;8;3;2
DE11C;8;4;2
DE11C;8;5;2
DE11C;8;6;2
DE11C;8;7;4
DE11C;8;8;0
DE11C;8;9;0
DE11C;9;1;0
DE11C;9;2;1
DE11C;9;3;1
DE11C;9;4;1
DE11C;9;5;2
DE11C;9;6;2
DE11C;9;7;3
DE11C;9;8;0
DE11C;9;9;0
DE11C;10;1;0
DE11C;10;2;1
DE11C;10;3;1
DE11C;10;4;1
DE11C;10;5;1
DE11C;10;6;1
DE11C;10;7;2
DE11C;10;8;0
DE11C;10;9;0
DE11C;11;1;0
DE11C;11;2;1
DE11C;11;3;1
DE11C;11;4;1
DE11C;11;5;1
DE11C;11;6;1
DE11C;11;7;2
DE11C;11;8;0
DE11C;11;9;0
DE11C;12;1;0
DE11C;12;2;1
DE11C;12;3;1
DE11C;12;4;1
DE11C;12;5;1
DE11C;12;6;1
DE11C;12;7;2
DE11C;12;8;0
DE11C;12;9;0
DE11C;13;1;0
DE11C;13;2;1
DE11C;13;3;1
DE11C;13;4;0
DE11C;13;5;1
DE11C;13;6;1
DE11C;13;7;1
DE11C;13;8;0
DE11C;13;9;0
DE11C;14;1;0
DE11C;14;2;0
DE11C;14;3;0
DE11C;14;4;0
DE11C;14;5;0
DE11C;14;6;0
DE11C;14;7;1
DE11C;14;8;0
DE11C;14;9;0
DE11C;15;1;0
DE11C;15;2;0
DE11C;15;3;0
DE11C;15;4;0
DE11C;15;5;0
DE11C;15;6;0
DE11C;15;7;1
DE11C;15;8;0
DE11C;15;9;0
DE11C;16;1;0
DE11C;16;2;0
DE11C;16;3;0
DE11C;16;4;0
DE11C;16;5;0
DE11C;16;6;0
DE11C;16;7;0
DE11C;16;8;0
DE11C;16;9;0
DE11C;17;1;0
DE11C;17;2;0
DE11C;17;3;0
DE11C;17;4;0
DE11C;17;5;0
DE11C;17;6;0
DE11C;17;7;0
DE11C;17;8;0
DE11C;17;9;0
DE11C;18;1;0
DE11C;18;2;0
DE11C;18;3;0
DE11C;18;4;0
DE11C;18;5;0
DE11C;18;6;0
DE11C;18;7;0
DE11C;18;8;0
DE11C;18;9;0
DE11C;19;1;0
DE11C;19;2;0
DE11C;19;3;0
DE11C;19;4;0
DE11C;19;5;0
DE11C;19;6;0
DE11C;19;7;0
DE11C;19;8;0
DE11C;19;9;0
DE11C;20;1;0
DE11C;20;2;0
DE11C;20;3;0
DE11C;20;4;0
DE11C;20;5;0
DE11C;20;6;0
DE11C;20;7;0
DE11C;20;8;0
DE11C;20;9;0
DE11C;21;1;0
DE11C;21;2;0
DE11C;21;3;0
DE11C;21;4;0
DE11C;21;5;0
DE11C;21;6;0
DE11C;21;7;1
DE11C;21;8;0
DE11C;21;9;0
DE11D;1;1;50
DE11D;1;2;158
DE11D;1;3;152
DE11D;1;4;127
DE11D;1;5;164
DE11D;1;6;187
DE11D;1;7;313
DE11D;1;8;24
DE11D;1;9;7
DE11D;2;1;20
DE11D;2;2;64
DE11D;2;3;62
DE11D;2;4;51
DE11D;2;5;66
DE11D;2;6;76
DE11D;2;7;126
DE11D;2;8;10
DE11D;2;9;3
DE11D;3;1;5
DE11D;3;2;14
DE11D;3;3;14
DE11D;3;4;12
DE11D;3;5;15
DE11D;3;6;17
DE11D;3;7;28
DE11D;3;8;2
DE11D;3;9;1
DE11D;4;1;3
DE11D;4;2;9
DE11D;4;3;9
DE11D;4;4;7
DE11D;4;5;10
DE11D;4;6;11
DE11D;4;7;18
DE11D;4;8;1
DE11D;4;9;0
DE11D;5;1;2
DE11D;5;2;6
DE11D;5;3;6
DE11D;5;4;5
DE11D;5;5;6
DE11D;5;6;7
DE11D;5;7;12
DE11D;5;8;1
DE11D;5;9;0
DE11D;6;1;1
DE11D;6;2;4
DE11D;6;3;4
DE11D;6;4;3
DE11D;6;5;4
DE11D;6;6;5
DE11D;6;7;8
DE11D;6;8;1
DE11D;6;9;0
DE11D;7;1;1
DE11D;7;2;3
DE11D;7;3;3
DE11D;7;4;2
DE11D;7;5;3
DE11D;7;6;3
DE11D;7;7;6
DE11D;7;8;0
DE11D;7;9;0
DE11D;8;1;1
DE11D;8;2;2
DE11D;8;3;2
DE11D;8;4;2
DE11D;8;5;2
DE11D;8;6;2
DE11D;8;7;4
DE11D;8;8;0
DE11D;8;9;0
DE11D;9;1;0
DE11D;9;2;1
DE11D;9;3;1
DE11D;9;4;1
DE11D;9;5;2
DE11D;9;6;2
DE11D;9;7;3
DE11D;9;8;0
DE11D;9;9;0
DE11D;10;1;0
DE11D;10;2;1
DE11D;10;3;1
DE11D;10;4;1
DE11D;10;5;1
DE11D;10;6;1
DE11D;10;7;2
DE11D;10;8;0
DE11D;10;9;0
DE11D;11;1;0
DE11D;11;2;1
DE11D;11;3;1
DE11D;11;4;1
DE11D;11;5;1
DE11D;11;6;1
DE11D;11;7;2
DE11D;11;8;0
DE11D;11;9;0
DE11D;12;1;0
DE11D;12;2;1
DE11D;12;3;1
DE11D;12;4;1
DE11D;12;5;1
DE11D;12;6;1
DE11D;12;7;2
DE11D;12;8;0
DE11D;12;9;0
DE11D;13;1;0
DE11D;13;2;1
DE11D;13;3;1
DE11D;13;4;0
DE11D;13;5;1
DE11D;13;6;1
DE11D;13;7;1
DE11D;13;8;0
DE11D;13;9;0
DE11D;14;1;0
DE11D;14;2;0
DE11D;14;3;0
DE11D;14;4;0
DE11D;14;5;0
DE11D;14;6;0
DE11D;14;7;1
DE11D;14;8;0
DE11D;14;9;0
DE11D;15;1;0
DE11D;15;2;0
DE11D;15;3;0
DE11D;15;4;0
DE11D;15;5;0
DE11D;15;6;0
DE11D;15;7;1
DE11D;15;8;0
DE11D;15;9;0
DE11D;16;1;0
DE11D;16;2;0
DE11D;16;3;0
DE11D;16;4;0
DE11D;16;5;0
DE11D;16;6;0
DE11D;16;7;0
DE11D;16;8;0
DE11D;16;9;0
DE11D;17;1;0
DE11D;17;2;0
DE11D;17;3;0
DE11D;17;4;0
DE11D;17;5;0
DE11D;17;6;0
DE11D;17;7;0
DE11D;17;8;0
DE11D;17;9;0
DE11D;18;1;0
DE11D;18;2;0
DE11D;18;3;0
DE11D;18;4;0
DE11D;18;5;0
DE11D;18;6;0
DE11D;18;7;0
DE11D;18;8;0
DE11D;18;9;0
DE11D;19;1;0
DE11D;19;2;0
DE11D;19;3;0
DE11D;19;4;0
DE11D;19;5;0
DE11D;19;6;0
DE11D;19;7;0
DE11D;19;8;0
DE11D;19;9;0
DE11D;20;1;0
DE11D;20;2;0
DE11D;20;3;0
DE11D;20;4;0
DE11D;20;5;0
DE11D;20;6;0
DE11D;20;7;0
DE11D;20;8;0
DE11D;20;9;0
DE11D;21;1;0
DE11D;21;2;0
DE11D;21;3;0
DE11D;21;4;0
DE11D;21;5;0
DE11D;21;6;0
DE11D;21;7;1
DE11D;21;8;0
DE11D;21;9;0
DE121;1;1;8
DE121;1;2;25
DE121;1;3;24
DE121;1;4;20
DE121;1;5;26
DE121;1;6;30
DE121;1;7;50
DE121;1;8;4
DE121;1;9;1
DE121;2;1;3
DE121;2;2;9
DE121;2;3;9
DE121;2;4;7
DE121;2;5;9
DE121;2;6;10
DE121;2;7;17
DE121;2;8;1
DE121;2;9;0
DE121;3;1;0
DE121;3;2;0
DE121;3;3;0
DE121;3;4;0
DE121;3;5;0
DE121;3;6;0
DE121;3;7;0
DE121;3;8;0
DE121;3;9;0
DE121;4;1;0
DE121;4;2;0
DE121;4;3;0
DE121;4;4;0
DE121;4;5;0
DE121;4;6;0
DE121;4;7;0
DE121;4;8;0
DE121;4;9;0
DE121;5;1;0
DE121;5;2;0
DE121;5;3;0
DE121;5;4;0
DE121;5;5;0
DE121;5;6;0
DE121;5;7;0
DE121;5;8;0
DE121;5;9;0
DE121;6;1;0
DE121;6;2;0
DE121;6;3;0
DE121;6;4;0
DE121;6;5;0
DE121;6;6;0
DE121;6;7;0
DE121;6;8;0
DE121;6;9;0
DE121;7;1;0
DE121;7;2;0
DE121;7;3;0
DE121;7;4;0
DE121;7;5;0
DE121;7;6;0
DE121;7;7;0
DE121;7;8;0
DE121;7;9;0
DE121;8;1;0
DE121;8;2;0
DE121;8;3;0
DE121;8;4;0
DE121;8;5;0
DE121;8;6;0
DE121;8;7;0
DE121;8;8;0
DE121;8;9;0
DE121;9;1;0
DE121;9;2;0
DE121;9;3;0
DE121;9;4;0
DE121;9;5;0
DE121;9;6;0
DE121;9;7;0
DE121;9;8;0
DE121;9;9;0
DE121;10;1;0
DE121;10;2;0
DE121;10;3;0
DE121;10;4;0
DE121;10;5;0
DE121;10;6;0
DE121;10;7;0
DE121;10;8;0
DE121;10;9;0
DE121;11;1;0
DE121;11;2;0
DE121;11;3;0
DE121;11;4;0
DE121;11;5;0
DE121;11;6;0
DE121;11;7;0
DE121;11;8;0
DE121;11;9;0
DE121;12;1;0
DE121;12;2;0
DE121;12;3;0
DE121;12;4;0
DE121;12;5;0
DE121;12;6;0
DE121;12;7;0
DE121;12;8;0
DE121;12;9;0
DE121;13;1;0
DE121;13;2;0
DE121;13;3;0
DE121;13;4;0
DE121;13;5;0
DE121;13;6;0
DE121;13;7;0
DE121;13;8;0
DE121;13;9;0
DE121;14;1;0
DE121;14;2;0
DE121;14;3;0
DE121;14;4;0
DE121;14;5;0
DE121;14;6;0
DE121;14;7;0
DE121;14;8;0
DE121;14;9;0
DE121;15;1;0
DE121;15;2;0
DE121;15;3;0
DE121;15;4;0
DE121;15;5;0
DE121;15;6;0
DE121;15;7;0
DE121;15;8;0
DE121;15;9;0
DE121;16;1;0
DE121;16;2;0
DE121;16;3;0
DE121;16;4;0
DE121;16;5;0
DE121;16;6;0
DE121;16;7;0
DE121;16;8;0
DE121;16;9;0
DE121;17;1;0
DE121;17;2;0
DE121;17;3;0
DE121;17;4;0
DE121;17;5;0
DE121;17;6;0
DE121;17;7;0
DE121;17;8;0
DE121;17;9;0
DE121;18;1;0
DE121;18;2;0
DE121;18;3;0
DE121;18;4;0
DE121;18;5;0
DE121;18;6;0
DE121;18;7;0
DE121;18;8;0
DE121;18;9;0
DE121;19;1;0
DE121;19;2;0
DE121;19;3;0
DE121;19;4;0
DE121;19;5;0
DE121;19;6;0
DE121;19;7;0
DE121;19;8;0
DE121;19;9;0
DE121;20;1;0
DE121;20;2;0
DE121;20;3;0
DE121;20;4;0
DE121;20;5;0
DE121;20;6;0
DE121;20;7;0
DE121;20;8;0
DE121;20;9;0
DE121;21;1;0
DE121;21;2;0
DE121;21;3;0
DE121;21;4;0
DE121;21;5;0
DE121;21;6;0
DE121;21;7;0
DE121;21;8;0
DE121;21;9;0
DE122;1;1;36
DE122;1;2;113
DE122;1;3;109
DE122;1;4;91
DE122;1;5;118
DE122;1;6;134
DE122;1;7;224
DE122;1;8;17
DE122;1;9;5
DE122;2;1;32
DE122;2;2;102
DE122;2;3;98
DE122;2;4;82
DE122;2;5;106
DE122;2;6;120
DE122;2;7;202
DE122;2;8;15
DE122;2;9;4
DE122;3;1;8
DE122;3;2;25
DE122;3;3;24
DE122;3;4;20
DE122;3;5;26
DE122;3;6;30
DE122;3;7;50
DE122;3;8;4
DE122;3;9;1
DE122;4;1;5
DE122;4;2;16
DE122;4;3;16
DE122;4;4;13
DE122;4;5;17
DE122;4;6;19
DE122;4;7;33
DE122;4;8;3
DE122;4;9;1
DE122;5;1;3
DE122;5;2;11
DE122;5;3;10
DE122;5;4;8
DE122;5;5;11
DE122;5;6;12
DE122;5;7;21
DE122;5;8;2
DE122;5;9;0
DE122;6;1;2
DE122;6;2;8
DE122;6;3;7
DE122;6;4;6
DE122;6;5;8
DE122;6;6;9
DE122;6;7;15
DE122;6;8;1
DE122;6;9;0
DE122;7;1;2
DE122;7;2;5
DE122;7;3;5
DE122;7;4;4
DE122;7;5;5
DE122;7;6;6
DE122;7;7;10
DE122;7;8;1
DE122;7;9;0
